,col1,col2,col3
40,seated7,2021-06-14 13:32:06.765795,9665202033
41,seated7,2021-06-14 13:32:07.064688,5632944161
42,seated7,2021-06-14 13:32:07.360128,7325973242
43,seated7,2021-06-14 13:32:07.658781,1856748317
44,seated7,2021-06-14 13:32:07.958464,5820640073
45,seated7,2021-06-14 13:32:08.253555,8791143473
46,seated7,2021-06-14 13:32:08.549251,5833850788
47,seated7,2021-06-14 13:32:08.851480,7166011417
48,seated7,2021-06-14 13:32:09.149053,6199553559
49,seated7,2021-06-14 13:32:09.451759,7096548084
50,seated7,2021-06-14 13:32:09.749472,6696131060
51,seated7,2021-06-14 13:32:10.050215,484584269
52,seated7,2021-06-14 13:32:10.351656,4863981774
53,seated7,2021-06-14 13:32:10.652252,2609863989
54,seated7,2021-06-14 13:32:10.952497,6918103298
55,seated7,2021-06-14 13:32:11.251972,4870463790
56,seated7,2021-06-14 13:32:11.549782,4858967710
57,seated7,2021-06-14 13:32:11.853225,3052987025
58,seated7,2021-06-14 13:32:12.149495,7585771897
59,seated7,2021-06-14 13:32:12.451556,1639351187
60,seated4,2021-06-14 13:32:12.754812,5217705517
61,seated5,2021-06-14 13:32:13.055649,6920064266
62,Seated1,2021-06-14 13:32:13.355756,3755136577
63,Seated1,2021-06-14 13:32:13.654511,4363876217
64,seated7,2021-06-14 13:32:13.953028,6782869658
65,seated7,2021-06-14 13:32:14.251847,927155566
66,seated7,2021-06-14 13:32:14.558277,8112048006
67,seated7,2021-06-14 13:32:14.861829,3405272916
68,seated7,2021-06-14 13:32:15.161594,8823876138
69,seated7,2021-06-14 13:32:15.459826,5574645675
70,seated3,2021-06-14 13:32:15.758953,6089306413
71,seated3,2021-06-14 13:32:16.061211,5594509633
72,Seated1,2021-06-14 13:32:16.360428,1624976951
73,seated5,2021-06-14 13:32:16.658350,9105569765
74,Seated1,2021-06-14 13:32:16.959222,9601356321
75,Seated1,2021-06-14 13:32:17.259123,9443169043
76,seated5,2021-06-14 13:32:17.553863,2079786704
77,seated5,2021-06-14 13:32:17.849117,6333632023
78,seated5,2021-06-14 13:32:18.148093,1063871612
79,seated5,2021-06-14 13:32:18.447348,9476805797
80,seated5,2021-06-14 13:32:18.752470,5781236555
81,seated7,2021-06-14 13:32:19.052464,2099122851
82,seated5,2021-06-14 13:32:19.351236,3450813414
83,seated7,2021-06-14 13:32:19.652053,513416801
84,seated5,2021-06-14 13:32:19.951116,6642944813
85,seated5,2021-06-14 13:32:20.246601,9171196583
86,Seated1,2021-06-14 13:32:20.547043,3470885612
87,seated5,2021-06-14 13:32:20.844151,7969989831
88,seated5,2021-06-14 13:32:21.147351,8902263017
89,seated5,2021-06-14 13:32:21.445969,6639175300
90,seated7,2021-06-14 13:32:21.745494,7295491176
91,seated5,2021-06-14 13:32:22.044070,8511640004
92,seated5,2021-06-14 13:32:22.340997,7923238641
93,seated5,2021-06-14 13:32:22.641923,346424711
94,seated5,2021-06-14 13:32:22.944843,6814151728
95,Seated1,2021-06-14 13:32:23.247132,3250348427
96,Seated1,2021-06-14 13:32:23.547140,983930561
97,Seated1,2021-06-14 13:32:23.846294,9582784364
98,Seated1,2021-06-14 13:32:24.143026,7916524961
99,Seated1,2021-06-14 13:32:24.446067,6281183320
100,seated3,2021-06-14 13:32:24.747596,9882593870
101,seated3,2021-06-14 13:32:25.049829,7681349799
102,seated3,2021-06-14 13:32:25.345962,7483727144
103,seated3,2021-06-14 13:32:25.642535,1313315108
104,Seated1,2021-06-14 13:32:25.938767,7237212301
105,Seated1,2021-06-14 13:32:26.241905,6482773915
106,seated3,2021-06-14 13:32:26.542303,168759165
107,Seated1,2021-06-14 13:32:26.835757,1522457774
108,seated7,2021-06-14 13:32:27.135394,8726210209
109,Seated1,2021-06-14 13:32:27.431037,4309184391
110,Seated1,2021-06-14 13:32:27.732472,9905717330
111,seated5,2021-06-14 13:32:28.035703,4954966571
112,Seated1,2021-06-14 13:32:28.338292,9123307689
113,seated5,2021-06-14 13:32:28.633605,6773260817
114,seated5,2021-06-14 13:32:28.932132,5056726337
115,Seated1,2021-06-14 13:32:29.234779,4268213388
116,Seated1,2021-06-14 13:32:29.531071,9109204106
117,Seated1,2021-06-14 13:32:29.831148,2590890701
118,Seated1,2021-06-14 13:32:30.133525,5538967225
119,Seated1,2021-06-14 13:32:30.427723,9038782254
120,Seated1,2021-06-14 13:32:30.728065,1440830457
121,seated5,2021-06-14 13:32:31.028748,6244695141
122,seated3,2021-06-14 13:32:31.324267,1216389758
123,Seated1,2021-06-14 13:32:31.624716,1999701553
124,seated5,2021-06-14 13:32:31.920176,8475780392
125,Seated1,2021-06-14 13:32:32.220866,9738867202
126,Seated1,2021-06-14 13:32:32.521688,6212176350
127,Seated1,2021-06-14 13:32:32.824247,3616341610
128,Seated1,2021-06-14 13:32:33.121189,7019004034
129,Seated1,2021-06-14 13:32:33.420907,9445799433
130,Seated1,2021-06-14 13:32:33.723618,5898971790
131,seated5,2021-06-14 13:32:34.028734,7277283445
132,Seated1,2021-06-14 13:32:34.332881,1642926850
133,Seated1,2021-06-14 13:32:34.627926,7545536111
134,Seated1,2021-06-14 13:32:34.930224,6649625861
135,seated5,2021-06-14 13:32:35.232834,8393374483
136,Seated1,2021-06-14 13:32:35.530347,4307529990
137,Seated1,2021-06-14 13:32:35.829410,6550510275
138,seated5,2021-06-14 13:32:36.134237,3404359596
139,Seated1,2021-06-14 13:32:36.428228,6580976690
140,seated7,2021-06-14 13:32:36.732214,2249065250
141,Seated1,2021-06-14 13:32:37.028490,3176056763
142,Seated1,2021-06-14 13:32:37.330497,8390079140
143,Seated1,2021-06-14 13:32:37.627659,643882905
144,seated5,2021-06-14 13:32:37.932257,9717990410
145,seated7,2021-06-14 13:32:38.232508,7844693315
146,Seated1,2021-06-14 13:32:38.532467,7162848515
147,seated5,2021-06-14 13:32:38.827886,7833591293
148,Seated1,2021-06-14 13:32:39.131188,6328433681
149,Seated1,2021-06-14 13:32:39.431797,2171653495
150,Seated1,2021-06-14 13:32:39.734508,5633600393
151,seated5,2021-06-14 13:32:40.035190,2967572714
152,seated5,2021-06-14 13:32:40.333460,831957906
153,Seated1,2021-06-14 13:32:40.628117,6932754215
154,seated7,2021-06-14 13:32:40.925750,9810040741
155,seated5,2021-06-14 13:32:41.226016,5212761489
156,seated5,2021-06-14 13:32:41.523459,3167804529
157,Seated1,2021-06-14 13:32:41.821398,520994808
158,seated7,2021-06-14 13:32:42.119712,4876983132
159,Seated1,2021-06-14 13:32:42.422312,4645608174
160,seated3,2021-06-14 13:32:42.721102,301871191
161,seated3,2021-06-14 13:32:43.017489,3852449647
162,seated3,2021-06-14 13:32:43.313849,1927352234
163,seated3,2021-06-14 13:32:43.612720,4813377416
164,seated7,2021-06-14 13:32:43.916001,9837073794
165,seated7,2021-06-14 13:32:44.218737,6649610472
166,seated7,2021-06-14 13:32:44.523375,2787490311
167,seated7,2021-06-14 13:32:44.828158,6858844297
168,seated7,2021-06-14 13:32:45.131444,7971516371
169,seated7,2021-06-14 13:32:45.432308,1844377569
170,seated7,2021-06-14 13:32:45.732234,8845326572
171,seated7,2021-06-14 13:32:46.033520,8239021871
172,seated7,2021-06-14 13:32:46.336425,1721275800
173,Seated1,2021-06-14 13:32:46.633814,4737741553
174,Seated1,2021-06-14 13:32:46.935107,6379500536
175,seated7,2021-06-14 13:32:47.235093,8849282499
176,seated7,2021-06-14 13:32:47.529036,281244790
177,Not detected,2021-06-14 13:32:47.825555,4001656501
178,Not detected,2021-06-14 13:32:48.206711,2280108659
179,Not detected,2021-06-14 13:32:48.514610,3888267010
180,Not detected,2021-06-14 13:32:48.808409,9982130242
181,Not detected,2021-06-14 13:32:49.108915,3378157451
182,Not detected,2021-06-14 13:32:49.407739,8685553091
183,Seated1,2021-06-14 13:32:49.708840,4496939839
184,seated7,2021-06-14 13:32:50.087152,3549219635
185,seated7,2021-06-14 13:32:50.398069,7877671725
186,seated7,2021-06-14 13:32:50.698792,3394075941
187,Seated1,2021-06-14 13:32:51.001284,7332157568
188,seated7,2021-06-14 13:32:51.301917,1502693202
189,seated7,2021-06-14 13:32:51.599459,2563445995
190,seated7,2021-06-14 13:32:51.903777,7557294955
191,seated7,2021-06-14 13:32:52.202062,3866295582
192,seated7,2021-06-14 13:32:52.500713,8975707253
193,seated7,2021-06-14 13:32:52.804288,9590829870
194,seated7,2021-06-14 13:32:53.109833,6200565085
195,seated7,2021-06-14 13:32:53.406859,4130813834
196,seated7,2021-06-14 13:32:53.712024,6756839142
197,seated7,2021-06-14 13:32:54.016230,4786088556
198,seated7,2021-06-14 13:32:54.313496,8289089918
199,seated7,2021-06-14 13:32:54.611921,7293732113
200,seated7,2021-06-14 13:32:54.917403,3835395828
201,seated7,2021-06-14 13:32:55.219785,4272736839
202,seated7,2021-06-14 13:32:55.519749,7366809447
203,seated7,2021-06-14 13:32:55.816940,5608770195
204,seated7,2021-06-14 13:32:56.120872,5091656835
205,seated7,2021-06-14 13:32:56.427419,642223652
206,seated7,2021-06-14 13:32:56.725372,8609655880
207,seated7,2021-06-14 13:32:57.027678,4321146304
208,seated7,2021-06-14 13:32:57.328317,4804183334
209,seated7,2021-06-14 13:32:57.631044,8716664884
210,seated7,2021-06-14 13:32:57.928125,2161807924
211,seated7,2021-06-14 13:32:58.223862,8878080136
212,seated7,2021-06-14 13:32:58.523550,7586879241
213,seated7,2021-06-14 13:32:58.823688,8119467145
214,seated7,2021-06-14 13:32:59.130985,5386378910
215,seated7,2021-06-14 13:32:59.430626,4765465503
216,seated7,2021-06-14 13:32:59.729004,2243936395
217,seated7,2021-06-14 13:33:00.030219,3135197472
218,seated7,2021-06-14 13:33:00.334600,3367372260
219,seated7,2021-06-14 13:33:00.638335,8834734683
220,seated7,2021-06-14 13:33:00.942091,5628144929
221,seated7,2021-06-14 13:33:01.243550,2410572062
222,seated7,2021-06-14 13:33:01.547146,284200783
223,seated7,2021-06-14 13:33:01.845782,6026818458
224,seated7,2021-06-14 13:33:02.146656,1663855859
225,seated7,2021-06-14 13:33:02.445396,7278367607
226,seated7,2021-06-14 13:33:02.749621,1031854917
227,seated7,2021-06-14 13:33:03.055566,1148770565
228,seated7,2021-06-14 13:33:03.357689,6894648097
229,seated7,2021-06-14 13:33:03.661291,1327703331
230,seated7,2021-06-14 13:33:03.966113,2360300949
231,seated7,2021-06-14 13:33:04.273597,4871390954
232,seated7,2021-06-14 13:33:04.576308,9321592048
233,seated7,2021-06-14 13:33:04.880888,8319882301
234,seated7,2021-06-14 13:33:05.181979,7670292000
235,seated7,2021-06-14 13:33:05.489015,2416466059
236,seated7,2021-06-14 13:33:05.790667,4026605385
237,seated7,2021-06-14 13:33:06.090414,1341398351
238,seated7,2021-06-14 13:33:06.390265,6099741060
239,seated7,2021-06-14 13:33:06.690360,881868340
240,seated7,2021-06-14 13:33:06.996886,3478396838
241,seated3,2021-06-14 13:33:07.297677,7903785190
242,seated3,2021-06-14 13:33:07.601337,4593786019
243,seated3,2021-06-14 13:33:07.905582,9632138753
244,seated3,2021-06-14 13:33:08.207063,7177161668
245,seated3,2021-06-14 13:33:08.509722,6519599480
246,seated7,2021-06-14 13:33:08.813303,2803924716
247,seated7,2021-06-14 13:33:09.114747,783723866
248,seated3,2021-06-14 13:33:09.412965,3888498621
249,seated7,2021-06-14 13:33:09.715674,7115327494
250,seated3,2021-06-14 13:33:10.022555,1247122964
251,seated3,2021-06-14 13:33:10.326615,6142224701
252,seated7,2021-06-14 13:33:10.634428,3372206799
253,seated3,2021-06-14 13:33:10.935460,7760969684
254,seated7,2021-06-14 13:33:11.238633,2571907280
255,seated7,2021-06-14 13:33:11.543032,4006148201
256,seated3,2021-06-14 13:33:11.846363,4504310424
257,seated7,2021-06-14 13:33:12.150072,5855842511
258,seated7,2021-06-14 13:33:12.449966,2846941403
259,seated3,2021-06-14 13:33:12.757580,4830054538
260,seated7,2021-06-14 13:33:13.062383,9479998695
261,seated7,2021-06-14 13:33:13.366431,6869241260
262,seated3,2021-06-14 13:33:13.672473,3484776461
263,seated7,2021-06-14 13:33:13.976287,2195474272
264,seated3,2021-06-14 13:33:14.273543,411282966
265,seated7,2021-06-14 13:33:14.579411,1659197812
266,seated7,2021-06-14 13:33:14.879214,8300872244
267,seated7,2021-06-14 13:33:15.185722,4016111578
268,seated3,2021-06-14 13:33:15.486955,8025292762
269,seated7,2021-06-14 13:33:15.792101,5320407688
270,seated7,2021-06-14 13:33:16.093259,2253046998
271,seated7,2021-06-14 13:33:16.393508,3818240698
272,seated7,2021-06-14 13:33:16.692932,5899541294
273,seated3,2021-06-14 13:33:16.996310,3054883300
274,seated3,2021-06-14 13:33:17.300997,7981604015
275,seated7,2021-06-14 13:33:17.602612,1448261529
276,seated7,2021-06-14 13:33:17.904985,6479359357
277,seated7,2021-06-14 13:33:18.206361,4316797276
278,seated7,2021-06-14 13:33:18.512197,923530846
279,seated7,2021-06-14 13:33:18.814760,8532424233
280,seated7,2021-06-14 13:33:19.124978,3816091865
281,seated7,2021-06-14 13:33:19.432863,9551045688
282,seated7,2021-06-14 13:33:19.741171,1656328362
283,seated7,2021-06-14 13:33:20.044696,2974972345
284,seated7,2021-06-14 13:33:20.352239,9152199138
285,seated7,2021-06-14 13:33:20.655421,8840047731
286,seated7,2021-06-14 13:33:20.961501,5865632263
287,seated7,2021-06-14 13:33:21.263746,7384346309
288,seated7,2021-06-14 13:33:21.569731,5375561621
289,seated7,2021-06-14 13:33:21.875283,4087757627
290,seated7,2021-06-14 13:33:22.177457,6510830837
291,seated7,2021-06-14 13:33:22.479905,1721856192
292,seated7,2021-06-14 13:33:22.785681,4753842704
293,seated7,2021-06-14 13:33:23.089298,1490455247
294,seated7,2021-06-14 13:33:23.389662,7397447144
295,seated7,2021-06-14 13:33:23.695304,6976083564
296,seated7,2021-06-14 13:33:24.001832,4095658566
297,seated7,2021-06-14 13:33:24.307906,4394044680
298,seated7,2021-06-14 13:33:24.613822,8915846100
299,seated7,2021-06-14 13:33:24.913440,562775382
300,seated7,2021-06-14 13:33:25.218699,7069391673
301,seated7,2021-06-14 13:33:25.522388,1914066416
302,seated7,2021-06-14 13:33:25.824266,2755038473
303,seated7,2021-06-14 13:33:26.130342,8297032398
304,seated7,2021-06-14 13:33:26.435377,583876233
305,seated7,2021-06-14 13:33:26.741600,2711617041
306,seated7,2021-06-14 13:33:27.047813,2716836841
307,seated7,2021-06-14 13:33:27.351310,874143801
308,seated7,2021-06-14 13:33:27.655907,617413969
309,seated7,2021-06-14 13:33:27.960095,9913499233
310,seated7,2021-06-14 13:33:28.262629,947542216
311,seated7,2021-06-14 13:33:28.563992,3134983871
312,seated7,2021-06-14 13:33:28.865221,1786569680
313,seated7,2021-06-14 13:33:29.165548,3296055645
314,seated7,2021-06-14 13:33:29.469081,989081818
315,seated7,2021-06-14 13:33:29.775758,5261256331
316,seated7,2021-06-14 13:33:30.082891,3953550903
317,seated7,2021-06-14 13:33:30.390922,3455863762
318,seated7,2021-06-14 13:33:30.695502,7599751795
319,seated7,2021-06-14 13:33:30.997537,7920934548
320,seated7,2021-06-14 13:33:31.299380,8340822636
321,seated7,2021-06-14 13:33:31.596932,2936638537
322,seated7,2021-06-14 13:33:31.905604,4597381834
323,seated7,2021-06-14 13:33:32.210816,9698990753
324,seated7,2021-06-14 13:33:32.511112,3673128269
325,seated7,2021-06-14 13:33:32.812842,7276799279
326,seated7,2021-06-14 13:33:33.117861,218512260
327,seated7,2021-06-14 13:33:33.425558,8649600216
328,seated7,2021-06-14 13:33:33.730718,8874564156
329,seated7,2021-06-14 13:33:34.035975,4280930520
330,seated7,2021-06-14 13:33:34.339959,9216808805
331,seated7,2021-06-14 13:33:34.645997,1851876259
332,seated7,2021-06-14 13:33:34.951964,6160499510
333,seated7,2021-06-14 13:33:35.259380,3425228237
334,seated7,2021-06-14 13:33:35.563611,616948599
335,seated7,2021-06-14 13:33:35.866678,3643790140
336,seated7,2021-06-14 13:33:36.174706,6633854371
337,seated7,2021-06-14 13:33:36.481293,6649516924
338,seated7,2021-06-14 13:33:36.786076,6546952744
339,seated7,2021-06-14 13:33:37.088959,3131188590
340,seated7,2021-06-14 13:33:37.393241,9199825971
341,seated7,2021-06-14 13:33:37.700621,5166959493
342,seated7,2021-06-14 13:33:38.006046,1585897687
343,seated7,2021-06-14 13:33:38.313002,5588709640
344,seated7,2021-06-14 13:33:38.614912,4633165690
345,seated7,2021-06-14 13:33:38.915274,5702651641
346,seated7,2021-06-14 13:33:39.224479,1367393759
347,seated7,2021-06-14 13:33:39.526777,423908495
348,seated7,2021-06-14 13:33:39.831627,3202353389
349,seated7,2021-06-14 13:33:40.136804,1607912494
350,seated7,2021-06-14 13:33:40.445091,5585184433
351,seated7,2021-06-14 13:33:40.749018,788068978
352,seated7,2021-06-14 13:33:41.051319,4065714721
353,seated7,2021-06-14 13:33:41.352956,1676069004
354,seated7,2021-06-14 13:33:41.659375,3518778364
355,seated7,2021-06-14 13:33:41.961666,414082206
356,seated7,2021-06-14 13:33:42.268012,8517661412
357,seated7,2021-06-14 13:33:42.575378,7023182323
358,seated7,2021-06-14 13:33:42.883401,4170347737
359,seated7,2021-06-14 13:33:43.189672,4463837840
360,seated7,2021-06-14 13:33:43.489771,5920261198
361,seated7,2021-06-14 13:33:43.793630,2816462392
362,seated7,2021-06-14 13:33:44.099285,2117460829
363,seated7,2021-06-14 13:33:44.406876,1358332788
364,seated7,2021-06-14 13:33:44.713078,1784594716
365,seated7,2021-06-14 13:33:45.022203,5802439012
366,seated7,2021-06-14 13:33:45.322968,4571338551
367,seated7,2021-06-14 13:33:45.628479,9562986011
368,seated7,2021-06-14 13:33:45.927800,1125606558
369,seated7,2021-06-14 13:33:46.228862,2681702809
370,seated7,2021-06-14 13:33:46.532195,5005008860
371,seated7,2021-06-14 13:33:46.832356,3912726153
372,seated7,2021-06-14 13:33:47.135274,9659367351
373,seated7,2021-06-14 13:33:47.441315,8035034451
374,seated7,2021-06-14 13:33:47.747284,6210918282
375,seated7,2021-06-14 13:33:48.054176,6460050103
376,seated7,2021-06-14 13:33:48.359804,4616838600
377,seated7,2021-06-14 13:33:48.666493,6590042306
378,seated7,2021-06-14 13:33:48.967340,6487455062
379,seated7,2021-06-14 13:33:49.272215,7834516395
380,seated7,2021-06-14 13:33:49.576996,8089939451
381,seated7,2021-06-14 13:33:49.883623,8421643299
382,seated7,2021-06-14 13:33:50.189460,5085813203
383,seated7,2021-06-14 13:33:50.494957,6423239996
384,seated7,2021-06-14 13:33:50.800829,4731353090
385,seated7,2021-06-14 13:33:51.105826,4181461935
386,seated7,2021-06-14 13:33:51.410924,904722252
387,seated7,2021-06-14 13:33:51.715973,7046777313
388,seated7,2021-06-14 13:33:52.021686,1445487794
389,seated7,2021-06-14 13:33:52.327853,4697938663
390,seated7,2021-06-14 13:33:52.634872,6496488469
391,seated7,2021-06-14 13:33:52.934161,7918140357
392,seated7,2021-06-14 13:33:53.237324,8161496002
393,seated7,2021-06-14 13:33:53.546103,5106564746
394,seated7,2021-06-14 13:33:53.849367,3348192921
395,seated7,2021-06-14 13:33:54.154390,5758605451
396,seated7,2021-06-14 13:33:54.464255,1499164049
397,seated7,2021-06-14 13:33:54.768582,7954643266
398,seated7,2021-06-14 13:33:55.069470,9784785472
399,seated7,2021-06-14 13:33:55.373580,6995821365
400,seated7,2021-06-14 13:33:55.683514,4317709650
401,seated7,2021-06-14 13:33:55.990545,4563313714
402,seated7,2021-06-14 13:33:56.297580,468464253
403,seated7,2021-06-14 13:33:56.601122,3258063143
404,seated7,2021-06-14 13:33:56.910774,5767845518
405,seated7,2021-06-14 13:33:57.218027,714735719
406,seated7,2021-06-14 13:33:57.524204,3872703870
407,seated7,2021-06-14 13:33:57.827386,9510484795
408,seated7,2021-06-14 13:33:58.134909,4036463212
409,seated7,2021-06-14 13:33:58.434389,9218270912
410,seated7,2021-06-14 13:33:58.744561,4909323318
411,seated7,2021-06-14 13:33:59.054262,8386069327
412,seated7,2021-06-14 13:33:59.357962,4395482333
413,seated7,2021-06-14 13:33:59.661698,2224663259
414,seated3,2021-06-14 13:33:59.969672,370978429
415,seated7,2021-06-14 13:34:00.275204,9181340182
416,seated7,2021-06-14 13:34:00.579702,9154625296
417,seated7,2021-06-14 13:34:00.889579,4142611704
418,seated7,2021-06-14 13:34:01.193248,7044654700
419,seated7,2021-06-14 13:34:01.500135,6448452757
420,seated7,2021-06-14 13:34:01.808692,6989894811
421,seated7,2021-06-14 13:34:02.110666,8624700685
422,seated7,2021-06-14 13:34:02.417248,1525427259
423,seated7,2021-06-14 13:34:02.723211,2420537391
424,seated7,2021-06-14 13:34:03.026705,2776117140
425,seated7,2021-06-14 13:34:03.333704,6405225737
426,seated7,2021-06-14 13:34:03.635454,7081336752
427,seated7,2021-06-14 13:34:03.939158,4788456196
428,seated7,2021-06-14 13:34:04.248506,4565701130
429,seated7,2021-06-14 13:34:04.559179,4143552752
430,seated7,2021-06-14 13:34:04.868415,2756354614
431,seated7,2021-06-14 13:34:05.172249,7208633400
432,seated7,2021-06-14 13:34:05.478740,9133179710
433,seated7,2021-06-14 13:34:05.784978,5914389327
434,seated7,2021-06-14 13:34:06.090808,977204340
435,seated7,2021-06-14 13:34:06.394444,5663155178
436,seated7,2021-06-14 13:34:06.700194,5790726895
437,seated7,2021-06-14 13:34:07.009657,4441203284
438,seated7,2021-06-14 13:34:07.316399,7441250976
439,seated7,2021-06-14 13:34:07.619384,9033892163
440,seated3,2021-06-14 13:34:07.924375,5957610312
441,seated7,2021-06-14 13:34:08.228622,4544181311
442,seated7,2021-06-14 13:34:08.527827,2442314384
443,seated7,2021-06-14 13:34:08.828257,7925844774
444,seated7,2021-06-14 13:34:09.129386,2613358225
445,seated7,2021-06-14 13:34:09.432277,8656136220
446,seated7,2021-06-14 13:34:09.732872,211717941
447,seated7,2021-06-14 13:34:10.041643,3950943227
448,seated7,2021-06-14 13:34:10.350708,304313852
449,seated7,2021-06-14 13:34:10.658962,4002799870
450,seated7,2021-06-14 13:34:10.962673,6390718888
451,seated7,2021-06-14 13:34:11.264807,1203838591
452,seated7,2021-06-14 13:34:11.575014,2391816649
453,seated7,2021-06-14 13:34:11.880624,2558844475
454,seated7,2021-06-14 13:34:12.183494,9041237951
455,seated7,2021-06-14 13:34:12.491710,5650155824
456,seated7,2021-06-14 13:34:12.796560,5556006516
457,seated7,2021-06-14 13:34:13.099032,8642591890
458,seated7,2021-06-14 13:34:13.406093,6160325863
459,seated7,2021-06-14 13:34:13.717265,9025154177
460,seated7,2021-06-14 13:34:14.026642,8939066877
461,seated7,2021-06-14 13:34:14.337689,2047758041
462,seated7,2021-06-14 13:34:14.645122,769148206
463,seated7,2021-06-14 13:34:14.948024,919241596
464,seated7,2021-06-14 13:34:15.255081,854436163
465,seated7,2021-06-14 13:34:15.559882,5503912101
466,seated7,2021-06-14 13:34:15.861403,5478931356
467,seated7,2021-06-14 13:34:16.166582,3496838938
468,seated7,2021-06-14 13:34:16.472812,8802878656
469,seated7,2021-06-14 13:34:16.778547,9261478359
470,seated7,2021-06-14 13:34:17.085961,5196017058
471,seated7,2021-06-14 13:34:17.393073,5826998960
472,seated7,2021-06-14 13:34:17.702244,7640648641
473,seated7,2021-06-14 13:34:18.015330,9071033723
474,seated7,2021-06-14 13:34:18.322385,1949643851
475,seated7,2021-06-14 13:34:18.623633,2930112567
476,seated7,2021-06-14 13:34:18.934046,5197774177
477,seated7,2021-06-14 13:34:19.240278,8228190621
478,seated7,2021-06-14 13:34:19.547292,9821698833
479,seated7,2021-06-14 13:34:19.853606,6413976287
480,seated7,2021-06-14 13:34:20.159574,1762756654
481,seated7,2021-06-14 13:34:20.463909,8613993495
482,seated7,2021-06-14 13:34:20.768728,1121303443
483,seated7,2021-06-14 13:34:21.072268,9174660277
484,seated7,2021-06-14 13:34:21.386118,6269857523
485,seated7,2021-06-14 13:34:21.697674,7747571578
486,seated7,2021-06-14 13:34:22.005080,9061645793
487,seated7,2021-06-14 13:34:22.313906,6646321366
488,seated7,2021-06-14 13:34:22.623548,6216983169
489,seated7,2021-06-14 13:34:22.932572,562109339
490,seated7,2021-06-14 13:34:23.239486,7579944828
491,seated7,2021-06-14 13:34:23.554196,739292623
492,seated7,2021-06-14 13:34:23.860008,9378796724
493,seated7,2021-06-14 13:34:24.162484,9556992636
494,seated7,2021-06-14 13:34:24.469514,6769970979
495,seated7,2021-06-14 13:34:24.778353,8637992390
496,seated7,2021-06-14 13:34:25.090160,2940327490
497,seated7,2021-06-14 13:34:25.391950,1541606466
498,seated7,2021-06-14 13:34:25.693685,4227218325
499,seated7,2021-06-14 13:34:25.997931,2876485214
500,seated7,2021-06-14 13:34:26.310893,3988925502
501,seated7,2021-06-14 13:34:26.619677,4745957227
502,seated7,2021-06-14 13:34:26.928463,2714248002
503,seated7,2021-06-14 13:34:27.237914,2382578440
504,seated7,2021-06-14 13:34:27.547403,6640027530
505,seated7,2021-06-14 13:34:27.853784,1494958194
506,seated7,2021-06-14 13:34:28.163620,619547587
507,seated7,2021-06-14 13:34:28.470871,9647996719
508,seated7,2021-06-14 13:34:28.778021,4488700891
509,seated7,2021-06-14 13:34:29.086664,197397417
510,seated7,2021-06-14 13:34:29.395208,9078625295
511,seated7,2021-06-14 13:34:29.703364,8129135998
512,seated7,2021-06-14 13:34:30.008931,7913005251
513,seated7,2021-06-14 13:34:30.318950,9828012917
514,seated7,2021-06-14 13:34:30.623414,8735881498
